backdrop_path,id,imdb_id,original_language,original_title,overview,poster_path,release_date,runtime,title,video,vote_average,vote_count,year,decade,genres_list,production_companies_name_list,production_countries_list,production_companies_country_list,spoken_languages_list
/7A0DkokF1goA3V5CnYyJosve0QQ.jpg,64103,tt0045505,fr,L'Amour d'une femme,"Marie, a young doctor, settles down on the Ouessant Island. She will be able to win the diffidence of the local population but she will have to fight for her independence after falling in love with an italian engineer.",/whJp9VQeS5B6bmX1Pmh1HjNxzXH.jpg,1953-12-13,104,The Love of a Woman,False,6.9,8,1953,1950,"['Drama', 'Romance']","['Les Productions Cinématographiques', 'Film Costellazione']","['FR', 'IT']",[],['fr']
/sRY16xQIV5lHL1yTotyqPyyjsju.jpg,64131,tt0091497,fr,Mauvais Sang,"Two aging crooks are given two weeks to repay a debt to a woman named The American. They recruit their recently deceased partner's son to help them break into a laboratory and steal the vaccine against STBO, a sexually transmitted disease that is sweeping the country. It's spread by having sex without emotional involvement, and most of its victims are teenagers who make love out of curiosity rather than commitment.",/yjUmAFx8Z3E0K1IUpQSyUilL5P9.jpg,1986-11-26,119,Mauvais Sang,False,7.203,204,1986,1980,"['Crime', 'Drama', 'Romance']","['Soprofilms', 'Unité Trois', 'Limbo Film AG', 'Les Films Plain Chant', 'FR3 Films Production', 'Georges Reinhart Productions', 'Sofima', 'Sogedis', 'CNC']","['CH', 'FR']",[],['fr']
/vVRv67FQAN8XfRxVIBCwYNWq6AB.jpg,64133,tt0075799,fr,Le Camion,"In this most talky and personal of films, director Marguerite Duras and actor Gerard Depardieu do an on-camera read-through of a movie script. Occasionally, the director comments about the characters or their motivations, and sometimes the actor does. That's all -- there is no action, there are no location shots, no one pretends to be anything else. The script itself tells about an encounter between a blank-slate of a woman hitchhiker, and a communist truck driver. As the reading progresses, Duras comments bitterly about the failed ideals of communism and the glorious revolution that will probably never happen.",/93knueN8tjQ3jAe8NrYFbivGi2I.jpg,1977-05-27,76,The Lorry,False,6.0,14,1977,1970,"['Drama', 'Romance']","['Auditel', 'Cinéma 9']",['FR'],[],['fr']
,64164,tt1065625,fr,"Red, White and Blues","Director Mike Figgis (Stormy Monday, Leaving Las Vegas, Time Code) joins musicians such as Van Morrison, Eric Clapton, Jeff Beck, and Tom Jones, performing and talking about the music of the early sixties British invasion that reintroduced the blues sound to America.",/pb6wTNqpdO3vdXCYdOqJvnMh7N7.jpg,2003-10-03,93,"Red, White and Blues",False,7.333,3,2003,2000,"['Documentary', 'Music']","['Cappa Productions', 'BBC']","['US', 'GB']",[],[]
,64209,tt0865438,fr,El camino de San Diego,"A young Argentine learns that soccer star Diego Maradona is ailing in a Buenos Aires hospital, and resolves to bring him a tree root he's discovered.",/j5betV3dWTXqiCvPyHa9WeOVktj.jpg,2006-09-15,95,The Road to San Diego,False,7.7,9,2006,2000,['Comedy'],[],['AR'],[],['es']
,64213,tt0288167,fr,Les Percutés,"When his credit card has just been swallowed by distributor Bruno Lussac, State Inspector Débé crosses the limits of home ethics when he learns that he has just been banned from banking. Disguised as a Southerner for a costume party where he was supposed to arrest drug dealers, he lures his colleagues into robbing a bank; he causes a bloodbath but comes out victorious of this heist. For his accomplices, the informant, and pretty peacekeeper Cécile Barko, known as Cyborg, this is the start of a crazy run.",/o28RtAhnqwnZRJhzWIOTlv8Sl16.jpg,2002-07-31,97,The Wackos,False,7.5,1,2002,2000,"['Comedy', 'Drama', 'Crime']",[],[],[],['fr']
/ubJwHQTaeeaZWu1yna6GfAfDv7B.jpg,64220,tt0081339,fr,Pile ou face,"Since his wife died, Inspector Louis Baroni (Philippe Noiret) has become a virtual recluse, preferring the solitude of his quiet house to the company of others. His period of mournful contemplation is broken when he is called out to look into the suspicious death of Madame Morlaix who, according to her husband Edouard (Michel Serrault), fell from an upstairs window. Curious to find out more, Baroni begins his inquiry.",/eBXegvJbVVOptGTrbTnPzg2g04z.jpg,1980-08-30,105,Heads or Tails,False,6.735,17,1980,1980,"['Drama', 'Crime', 'Thriller']",[],['FR'],[],['fr']
/3PYCFFNjmGkuyaDzxTTiC6k8UU0.jpg,64225,tt0086889,fr,L'Amour par terre,"A fashionable playwright-director offers roles to two young actresses. Shortly after accepting, the actresses notice strange clauses in their contract – namely they must live at the director’s large appartment during rehearsals. Soon thereafter, the mysteries, hallucinations and rivalries begin.",/2yn4uRZhALDHKMXFYWle4kM0ZEr.jpg,1984-10-17,176,Love on the Ground,False,6.0,8,1984,1980,"['Romance', 'Comedy', 'Drama', 'Fantasy']","['Ministère de la culture', 'La Cecilia']",['FR'],[],['fr']
/7ywlhHWCFEuVoIbiEas7VoQBfVp.jpg,64239,tt0091322,fr,Kamikaze,"A disgruntled scientist is fired from his job; slipping into madness, he invents a machine which harnesses the airwaves and can shoot people through the TV screen.",/dFlp634hsv9eCOItzhNdhh4QurQ.jpg,1986-12-10,87,Kamikaze,False,6.5,11,1986,1980,"['Thriller', 'Science Fiction']","['ARP Sélection', 'Les Films du Loup', 'Gaumont']",['FR'],[],['fr']
/8aXylZ49GPTOUlY8QgJ6j1gr7V3.jpg,64241,tt0044165,fr,Une histoire d'amour,"Catherine, 18, loved Jean, a young accountant, who loved her in return. And yet, one morning, two policemen find their dead bodies on a stretch of waste ground. The case is obvious: the two young people have killed themselves. But why? Chief Inspector Ernest Plonche, feeling upset, decides to investigate personally.",/dryQi45Cev6eQghqWdkmO8FRSRq.jpg,1951-11-14,95,Young Love,False,6.6,6,1951,1950,"['Comedy', 'Crime', 'Drama']",['Les Productions Jacques Roitfeld'],['FR'],[],['fr']
/swM0bERCctN61fLlSVNPDco9Bcj.jpg,64243,tt0033229,fr,Volpone,"Volpone, an elderly Venetian, connives with his money-crazed servant to convince his greedy friends that he is dying, knowing that each will try to curry favor with him in order to be named his heir. He is inundated with valuable gifts, and soon finds himself entangled deeper and deeper in a web of lies.",/ax3lAzmIt7bL4ljNZCS1gHikRr3.jpg,1941-05-10,94,Volpone,False,6.6,8,1941,1940,['Comedy'],['Ile de France Films'],['FR'],[],['fr']
/6D9xsEboJlALFOReOx87CekB6MY.jpg,64294,tt0030100,fr,Entrée des artistes,"François, Cécilia and Isabelle are students of the drama class of the Conservatoire led by Professor Lambertin. François is in love with Isabelle who also loves him, but he is pursued by Cecilia, his former mistress. Cécilia commits suicide staging the suicide like a crime, so as to involve Francis. But a testimony restores the truth.",/bunXpU8zXZyfEcAAw7yVg7RHrLQ.jpg,1938-10-10,99,The Curtain Rises,False,8.0,13,1938,1930,"['Comedy', 'Drama']",['Regina Films'],['FR'],[],['fr']
/f8klF55U8filBYsIXeZAo8jSZcj.jpg,64296,tt0071833,fr,Mes petites amoureuses,"A study of minor events in the adolescence of a boy growing up in small towns. Daniel lives with his grandmother and, after one year of high school, has to go to live with his mother in the south of France. She is a seamstress living in a tiny apartment with her lover Jose, a Spanish farm worker. Daniel would like to continue school, but his mother cannot afford it, so she sends him to work as an apprentice in a moped repair shop. Daniel wiles away his time in the shop, and learns about girls from the other boys in town. When he returns to visit his grandmother next year, it is obvious that he has grown up faster than his old friends.",/nueQTPSsCorjhKYavTuUDCruhGG.jpg,1974-12-18,123,My Little Loves,False,7.0,26,1974,1970,['Drama'],['Elite Films'],['FR'],[],['fr']
/892QHrkOrg3mGJT3YtPwJ2xA11L.jpg,64299,tt0051942,fr,"Moi, un noir","Winner of the prestigious Prix Louis Delluc in 1958, ""Moi, un noir"" marked Jean Rouch's break with traditional ethnography, and his embrace of the collaborative and improvisatory strategies he called ""shared ethnography"" and ""ethnofiction"". The film depicts an ordinary week in the lives of men and women from Niger who have migrated to Abidjan, Côte d'Ivoire for work.",/jcVlGEIc8ub3fZBPJqFrts3UhNs.jpg,1958-01-01,70,"Moi, un Noir",False,7.3,26,1958,1950,['Documentary'],['Les Films de la Pléiade'],['FR'],[],['fr']
/fQEpA4Ztjq0ij6kYUypQ1Hii6Cd.jpg,64332,tt0096209,fr,La Table tournante,"On a winter night, the author of ""The King and the Mockingbird"" is visited by the cartoon characters he created in his studio. Along with a little clown, he screens a selection of his favorite shorts",/z7VoHPvf5TsW2w5DXR0ln2J5mNE.jpg,1988-12-21,80,Turning Table,False,7.2,10,1988,1980,"['Animation', 'Documentary']","['Neuf de cœur', 'Les Films Paul Grimault', 'La Sept Cinéma']",['FR'],[],['fr']
/hpMhEITycUN5sNKRGdfp8v1VF0Z.jpg,64344,tt0084468,fr,Paradis pour tous,"Doctor Valois has invented the ""flashage"", a cure for depressed people. After having tested it on monkeys, he tries with a first human patient, Alain Durieux. This is great success, everybody's happy except may be Alain's wife, Jeanne, who's worrying about the changes in Alain's personality. Other patients use the treatment with similar successes, and Valois's happy about it. But the monkeys are changing: non-cured ones are made mad by the over-stability and stereotyped behaviour of the cured ones. So are the humans. When Valois realises he can't stop the process, he decides to ""flash"" himself.",/arFohWX8FEUHsXxNczcW0SJuZCO.jpg,1982-08-25,110,Paradise for All,False,6.6,24,1982,1980,"['Drama', 'Comedy', 'Science Fiction']","['Films A2', 'A.J. Films']",['FR'],[],['fr']
/bvlYk1rxwkZopZAYdlqOhiKXAPu.jpg,64347,tt0110958,fr,Regarde les hommes tomber,"Simon is a sales representative about fifty. When Mickey, his cop friend, is being shot, he leaves everything to find the murderers. Two years before, Marx, an old gambler, met Frederic, a young man that does not look very smart and started to follow him everywhere (as a puppy) and changed his name to Johnny to please Marx. Of course, Simon's story is related with Marx and Johnny's one. But the thriller is only a pretext for a psychological description of the three main characters.",/s4kAQLqnHxPmS5GrKRxIsEUfDaf.jpg,1994-08-31,90,See How They Fall,False,6.4,38,1994,1990,"['Drama', 'Thriller']","['Bloody Mary Productions', 'France 3 Cinéma']",['FR'],[],['fr']
/wwIJSgNDugIHBJ2aM7HFOXjwDUh.jpg,64349,tt0079980,fr,Série noire,"Franck Poupart is a slightly neurotic door-to-door salesman in a sinister part of Paris' suburbs. He meets Mona, a teenager, who's been made a prostitute by her own aunt. Franck would like to change his life and also save Mona from her aunt. Murder is the only solution.",/bmzGNNLAR95rKEW7cJipyPycY2h.jpg,1979-04-25,111,Serie Noire,False,7.509,116,1979,1970,"['Drama', 'Crime']","['Prospectacle', 'Gaumont']",['FR'],[],['fr']
/pNfWrWfiYvfnBobYHauG85Q3Brm.jpg,64362,tt0246278,fr,"Oui, mais...","At age 17, Eglantine is troubled by a number of things. Her argumentative parents comprise an absentee and philandering father and an overprotective, occasionally alcoholic mother. Her boyfriend Sébastien is a couple of years older; he's ready, but she isn't. Frequent furtive visits to her therapist help her to see that these issues are not 'problems', but 'difficulties', which she has the strength to overcome.",/yhYylH1RVlM7WMYzM0EsrnXm90h.jpg,2001-04-18,104,"Yes, But...",False,6.348,23,2001,2000,"['Romance', 'Comedy', 'Drama', 'Family']","['Sofica Sofinergie 5', 'France 2 Cinéma', ""Le Clown et l'Enfant"", 'Les Films du Kiosque', 'Novo Arturo Films', 'Canal+', 'Auvergne-Rhône-Alpes Cinéma']",['FR'],[],['fr']
,64388,tt0085229,fr,Benvenuta,"A passionate affair set against the intense encounter between a film-maker and a novelist. The story begins with young scriptwriter François tracking down the author of a once-scandalous novel. His aim is to adapt the work for the screen but several elements of the novel he finds difficult to comprehend. The author, Jeanne, is initially cautious of relaying information, insisting the presumably autobiographical book in no way relates to her personal life. However, eventually she takes the man into confidence to tell the background of Benvenuta.",/dxfOwR5kv1u6BciVHkJPal7Bpk4.jpg,1983-09-07,105,Benvenuta,False,6.0,8,1983,1980,['Drama'],"['France 3 Cinéma', 'Union Générale Cinématographique (UGC)', 'Europe 1', 'La Nouvelle Imagerie', 'Opera Film Produzione']","['BE', 'FR', 'IT']",[],"['fr', 'it']"
/tNxjoABrOZIi3xCuMep0cJmZaUt.jpg,64404,tt0063529,fr,Le Révélateur,"A 4-year-old child is the element from and around which the action develops, and brings sentiments and emotions to light.",/xd211e0OI6Vb63zItbcXhV7B43T.jpg,1968-09-17,67,Le Révélateur,False,6.481,27,1968,1960,['Drama'],['Zanzibar Productions'],['FR'],[],['xx']
/8SlwPV8ntO2W7suUM5Ur7lghXDw.jpg,64406,tt0039061,fr,Un revenant,"1946, a man walks in Lyon. He makes a pilgrimage to the places of his childhood. Another man, Edmond Gonin, recognizes him. It was Jean-Jacques Sauvage, whom he had ousted in a ""radical"" way with a young heiress. Only Savage is not dead, and here he is on the scene of his first love.",/b2FYevCOI3snDbZd1YQUGZnqlMT.jpg,1946-10-18,100,A Lover's Return,False,6.4,7,1946,1940,['Drama'],[],['FR'],[],['fr']
/mDQ6nx3dns5hFBM6pvgRFZ3yu7T.jpg,64407,tt0143235,fr,Entre onze heures et minuit,"Between eleven o’clock and midnight one evening, a notorious trafficker Jérôme Vidauban is shot whilst walking in a tunnel in Paris. The case is assigned to Inspector Carrel, who is Vidauban’s perfect double. Using his resemblance to the arch criminal, Carrel manages to infiltrate in Vidauban’s circle of acquaintances and contacts. He becomes embroiled in a bizarre web of intrigue and discovers no shortage of possible murder suspects, all of whom appear to be surprised to see him still alive.",/gLOjRkhqY8uML6SNediMERHMlRf.jpg,1949-03-23,92,Between Eleven and Midnight,False,6.9,8,1949,1940,['Crime'],"['Les Productions Jacques Roitfeld', 'Francinex']","['FR', 'IT']",[],['fr']
/fNJrIhjpfi8qbePVEcsjMtzvXFz.jpg,64414,tt0053279,fr,Le Signe du Lion,"An American in Paris lives by sponging off his working friends, and throws a party using borrowed money when his rich American aunt dies, believing firmly in his horoscope.",/b5jY3jyISYMY0ReGjqtbgaPq7dr.jpg,1962-05-03,103,The Sign of Leo,False,6.9,42,1962,1960,['Drama'],['AJYM-Films'],['FR'],[],"['en', 'fr', 'it']"
/3NqECXxNY9clf7wnE6vXGtbHShZ.jpg,64417,tt0041738,fr,Pattes blanches,An eccentric man endangers himself when he makes advances toward the girlfriend of a saloon keeper.,/q9YJ7cqKMaUBRfY9gbImh61TRKy.jpg,1949-04-13,92,White Paws,False,6.0,8,1949,1940,['Drama'],['Majestic Films'],['FR'],[],['fr']
/v7MBOSSTdIN9cFgbrDHie6rD1R4.jpg,64418,tt0124314,fr,La Charrette fantôme,"French version of the Selma Lagerlof story, most famously filmed in 1921 by Victor Sjostrom, about a poor sinner who only realizes what misery he's wrought when he dies on New Year's Eve and is collected by Death in his carriage.",/zfx989qPeLLLM5ZWjXBrBlEVnLv.jpg,1939-09-07,93,The Phantom Wagon,False,6.8,4,1939,1930,"['Fantasy', 'Drama']",['Transcontinental Films S.A.'],['FR'],[],['fr']
/cgh2OS3i4jN9FTlzQqltela4Hz6.jpg,64423,tt0031345,fr,Fric-Frac,An employee at a jewelry store falls in love with a woman who secretly plans to rob the store.,/cmSUfTc2IaHqWTNEF8YYr755O2P.jpg,1939-06-15,105,Fric-Frac,False,7.0,18,1939,1930,"['Drama', 'Comedy']",['Compagnie Commerciale Française Cinématographique (CCFC)'],['FR'],[],['fr']
/zVIdSIjrYqCyKGNI7t9JsjJHlBC.jpg,64435,tt0277625,fr,Histoire de Pen,A teenage inmate's boxing skills land him in the middle of a turf war within prison walls.,/tVOYMcB8qjoweeUZaGuYAqyykjt.jpg,2002-10-12,112,Inside,False,6.8,8,2002,2000,['Drama'],['Baliverna Films'],['CA'],[],['fr']
/66ABLwZtKJEXoDgoAqEilLRaLCb.jpg,64437,tt0094405,fr,L'été en pente douce,"When he inherits the family house and property after his mother's death, aspiring novelist Fane returns home with his bimbo girlfriend Lilas. He must care for his idiot brother Mo and contend with a greedy garage owner who covets Fane's property to expand his business. When efforts to buy the property are fruitless, the mechanic incites the townsfolk against the strange trio.",/5E8BS1fzHh0kfQshWL8cMBDjP0U.jpg,1987-04-29,102,L'été en pente douce,False,6.467,46,1987,1980,"['Drama', 'Romance']","['Films A2', 'Flach Film', 'Solus Productions', 'Séléna Audiovisuel']",['FR'],[],['fr']
